home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
90001,1.1743312135386557,0.2477531928312398,33.51747516686814,0.6637935565249383,3.0811478425395493,0.3390445156882325,37.77295422294634,0.6902296736216955
90002,1.331521424853987,0.2550164806569132,36.19464523217487,0.6982594113225005,3.275082403284566,0.3718267507083791,40.801249060313424,0.7255536922454172
90003,1.3341028145254372,0.2736837432300453,37.38258012962799,0.7256947527301785,3.410503418272219,0.38382313770753795,42.12718636242564,0.7494450856787712
90004,2.8965373541445674,0.40441733595999396,53.48264888619487,0.8725943324746174,5.845923624791635,0.5274662827701166,62.22510986513108,0.8905894832550386
90005,2.81728361643094,0.37653109562157405,52.21195100494011,0.8630980577925154,5.472558706097313,0.5235162752926846,60.50179332746836,0.8813696961494214
90006,2.34894475328381,0.3512569488857185,48.33620307964776,0.8357849166133714,4.902248241255473,0.4819697938702219,55.58739607418704,0.8539381118709106
90007,2.414036817882972,0.36891847468770544,52.25961538461539,0.8151709401709402,5.212278106508876,0.49720578566732415,59.885930309007236,0.8376890203813281
90008,2.9473301852524516,0.3925172539048311,63.45034507809662,0.8530330548492553,5.8055938975662915,0.5548855793679622,72.20326916091537,0.8698873955684707
90010,2.7447293447293446,0.37549857549857546,56.59145299145299,0.8786324786324786,5.518518518518518,0.5213675213675213,64.85470085470085,0.8934472934472935
90011,1.439988605431411,0.3004051402164968,42.01091979489777,0.7170032284611003,3.7643223396847505,0.4027030448819396,47.21523074001393,0.7378616192948029
90012,2.3574213888658426,0.44926574296855554,73.72081639425869,0.8235294117647058,6.132083298763793,0.5250145192068365,82.21032108188832,0.8533974943997344
90013,2.768044295036583,0.45778129325687167,83.56120229385012,0.849713268736405,7.301364445323315,0.5788016610638719,93.63061103421,0.8714652956298201
90014,2.7923005277864017,0.4877367277243092,88.2837628065818,0.8522198075131947,7.737969574666253,0.5892579944116734,98.81403290903447,0.8761254268860602
90015,2.4419820717131473,0.44559262948207173,73.84686254980079,0.8320468127490039,6.976593625498007,0.554656374501992,83.26543824701196,0.851469123505976
90016,3.185250261183398,0.3976635957830753,57.145312945198974,0.8517902934751639,5.887548675087853,0.5422167347326432,66.21811188147022,0.86883844619622
90017,2.6688539957815793,0.4318022029528943,71.89864073119287,0.833841106163581,7.250292945863604,0.5492149050855402,81.81778767283807,0.853995781579564
90018,2.67608434050123,0.3796892167634594,54.508292785015435,0.8318945220530528,5.255114320096269,0.5057290849160258,62.43949144561294,0.8499973839794903
90019,3.3925017442073955,0.4123306282818639,55.762457312819,0.8730584217677083,5.877171079205376,0.5459919950060589,65.03213013623177,0.8905372158777953
90020,2.8148396946564884,0.38064122137404577,55.02387786259542,0.8730992366412214,5.623694656488549,0.5294045801526718,63.46241221374046,0.8882442748091602
90021,2.1666666666666665,0.38209876543209875,59.59259259259259,0.8154320987654321,5.312962962962963,0.4820987654320988,67.07222222222222,0.8382716049382716
90022,1.0845081834386647,0.2625182304326689,39.260978771673955,0.6831550802139038,3.5741370928536704,0.35221195916383086,43.919624047966295,0.7198185059147626
90023,1.3265780302052408,0.28230282690073577,42.375564734736024,0.6922679746998838,3.8833096682586805,0.3764683103136698,47.58545243319995,0.720730605395637
90024,9.839163214018882,0.5037016912314066,56.3123684031787,0.8909868912585751,6.473748556680024,0.6038850777694763,72.62528017387761,0.908170889085105
